PublishDate,Sentence,Score
2018-05-07T03:42:00.000Z,　美國與中國大陸第一回合貿易談判，並不順利，巴菲特在股東大會上指出，中美兩國在今後一段長時間，在經濟和其他方面會是超級大國。,0
2018-05-15T00:41:00.000Z,3.缺少像iPhone超級循環，帶動上、中、下游的強勁成長題材。,2
2018-05-16T00:46:00.000Z,人工智慧（AI）及高效能運算（HPC）已是今年科技業界新顯學，日本富士通也針對AI及HPC應用自行開發特殊應用晶片（ASIC），包括專為AI深度學習量身打造的DLU深度學習專用晶片，以及針對新一代Post京（Post-K）超級電腦設計的ARM架構HPC晶片，而兩款晶片都將由交由晶圓代工龍頭台積電 （2330） 代工。,6
2018-05-16T00:46:00.000Z,　此外，富士通也將把DLU晶片應用在超級電腦「京」當中，而且可與富士通自行設計的Tofu互聯技術相結合，將可建立超大規模的神經網絡（neural networks）運算架構。,-1
2018-05-16T00:46:00.000Z,　在HPC運算布局上，富士通與日本理化學研究所合作開發的京超級電腦，在2011年曾連續2年奪下全球運算能力最強的超級電腦。,4
2018-05-16T00:46:00.000Z,富士通以京超級電腦為架構開發出商用化的PRIMEHPC系列伺服器，受到科學研究單位的重視，該系列伺服器第一個日本以外的客戶就是台灣氣象局。,2
2018-05-16T00:46:00.000Z,　富士通的京超級電腦目前主要採用的是SPARC架構處理器，過去幾年都是委由台積電代工，但新一代的Post京超級電腦，將首度採用ARM架構來設計處理器。,0
2018-05-16T00:46:00.000Z,富士通採用ARMv8-A指令集架構，最大特色是可以比其它伺服器處理器擁有更低的功耗，讓超級電腦在進行龐大數據運算時，可以更有效的降低用電量。,4
2018-05-17T02:17:00.000Z,創意 (3443) 今(17)日舉辦股東會，總經理陳超乾談及當前最夯議題量子運算，他表示，創意很幸運的擁有兩大優勢，包括超級電腦的客戶以及台積電 (2330) 先進製程撐腰，這相當有利於創意未來在量子運算領域的發展。,6
2018-05-17T02:17:00.000Z,  面對當下最紅的量子運算，陳超乾表示，創意在量子運算上很幸運的擁有兩大優勢，首先，量子運算為超級電腦勢必會聚焦的區塊，而創意目前就有幾位客戶是在超級電腦領域有所著墨的，再者，創意一直朝著台積電的最先進製程走，而量子運算都是要用到最先進的進程，有台積電的支持，當然更有利於創意在量子運算的發揮。,7
2018-05-23T03:13:00.000Z,聯發科 (2454) 今宣布推出全新晶片產品曦力P22(MediaTek Helio P22)，首次將12奈米先進工藝製程及AI應用帶到大眾價位的手機上，Helio P22將進一步壯大聯發科技Helio P系列產品組合，滿足日益增長的超級中端市場的需求。,4
2018-05-23T03:13:00.000Z,客戶持續增長的需求，以及消費者希望以更實惠的價格獲得創新且出色產品的消費趨勢，代表聯發科Helio P系列聚焦超級中端市場的策略是正確的，Helio P22的高畫質雙攝鏡頭、AI嶄新應用體驗與超低功耗，在同級產品中立下了新標竿，聯發科預期在這一市場區間內，Helio P22將能獲得更多客戶採用，使用者族群也將持續增長。,9
2018-05-30T00:10:00.000Z,　6月5日堪稱台股第一波超級股東會，重量級大廠台積電 （2330） 、國巨 （2327） 均在同一天召開股東常會，國巨董事長陳泰銘去年在股東常會上，第一次釋出被動元件水位庫存腰斬的說法，當時MLCC的存貨水位已經從75～90天，下滑到45天，目前連45天都不到，也就是過去一年，存貨水位沒有拉升過，今年連電阻的供應都趨向吃緊，整體被動元件供需缺口更甚去年。,-4
