PublishDate,Sentence,Score
2018-06-04T12:59:00.000Z,中國信託投信表示，義大利兩大政黨聯合組閣成功，政治動盪落幕，美國宣布對歐盟及加墨進口的鋼鋁課稅，市場擔憂引起全球性貿易戰，但因美國非農就業數據大幅優於市場預期，歐美股市止跌回穩。,0
2018-06-04T06:29:00.000Z,台股資深分析師林成蔭表示，國際局勢放緩，義大利組聯合政府，南北韓與美國三國領袖近期新加坡相會，可望結束韓戰，帶來區域和平；美中貿易戰問題繼續協商中，彼此檯面上叫囂，私下仍按國際市場規則進行，但短期內不易有具體結果，因此整體國際情勢最壞情形並未產生。,-1
2018-06-04T01:31:00.000Z,義大利達成協議合組聯合政府，加上美股因就業數據強勁走強，激勵歐、美股市收紅，道瓊工業指數終場上漲219.37點，收在24635.21點。,7
2018-06-04T12:59:00.000Z,中國信託投信表示，義大利兩大政黨聯合組閣成功，政治動盪落幕，美國宣布對歐盟及加墨進口的鋼鋁課稅，市場擔憂引起全球性貿易戰，但因美國非農就業數據大幅優於市場預期，歐美股市止跌回穩。,0
2018-06-04T06:29:00.000Z,台股資深分析師林成蔭表示，國際局勢放緩，義大利組聯合政府，南北韓與美國三國領袖近期新加坡相會，可望結束韓戰，帶來區域和平；美中貿易戰問題繼續協商中，彼此檯面上叫囂，私下仍按國際市場規則進行，但短期內不易有具體結果，因此整體國際情勢最壞情形並未產生。,-1
2018-06-04T01:31:00.000Z,義大利達成協議合組聯合政府，加上美股因就業數據強勁走強，激勵歐、美股市收紅，道瓊工業指數終場上漲219.37點，收在24635.21點。,7
2018-06-06T06:59:00.000Z,  國際局勢來看，義大利新聯合政府上週五宣誓就職，憲政危機解除。,0
2018-06-30T03:44:00.000Z,資誠聯合會計師事務所昨日發布《2018全球市值百大企業排名》分析報告，全球百大企業總市值達20兆美元，再創歷史新高，年增15％，主要動能來自美國以及大陸企業的成長。,6
2018-06-30T03:44:00.000Z,　資誠聯合會計師事務所審計服務營運長梁華玲表示，今年最明顯的焦點是大陸企業的市值強勁成長。,6
2018-06-30T03:44:00.000Z,資誠聯合會計師事務所昨日發布《2018全球市值百大企業排名》分析報告，全球百大企業總市值達20兆美元，再創歷史新高，年增15％，主要動能來自美國以及大陸企業的成長。,6
2018-06-30T03:44:00.000Z,　資誠聯合會計師事務所審計服務營運長梁華玲表示，今年最明顯的焦點是大陸企業的市值強勁成長。,6
