PublishDate,Sentence,Score
2017-12-01T05:28:00.000Z,（中央社記者田裕斌台北2017年12月1日電）台股繼昨天爆出新台幣2334.91億元的大量之後，今天可望再度出現超過1800億元的大量，證券股在經紀收入大增下，今天全面大漲，多檔證券股盤中攻上漲停價位。,4
2017-12-01T03:58:00.000Z,  台積電周四爆出10萬張大量，今日股價開高走高，顯示短期籌碼趨於穩定。,2
2017-12-01T02:57:00.000Z,　在一波恐慌性買盤後，台股出現支撐買盤，今天震盪加劇，導致量能持續放大，集中市場上看1900億元，櫃買市場也有可能看到600億元大量，近期盤勢更難掌控，投資人應小心謹慎。,3
2017-12-04T02:37:00.000Z,  台積電持續攻先進製程，繼今年下半年10奈米大量產出，預計明年上半年率先量產7奈米，有利台積電持續拿下蘋果iPhone下一世代處理器獨家代單。,3
2017-12-04T01:35:00.000Z,受到政府介入調控匯率、央行大量印鈔的影響，玻利瓦爾過去一個月在黑市暴貶了57%(相對於美元)，人民的平均月薪也驟減至4.30美元。,-1
2017-12-01T05:28:00.000Z,（中央社記者田裕斌台北2017年12月1日電）台股繼昨天爆出新台幣2334.91億元的大量之後，今天可望再度出現超過1800億元的大量，證券股在經紀收入大增下，今天全面大漲，多檔證券股盤中攻上漲停價位。,4
2017-12-01T03:58:00.000Z,  台積電周四爆出10萬張大量，今日股價開高走高，顯示短期籌碼趨於穩定。,2
2017-12-01T02:57:00.000Z,　在一波恐慌性買盤後，台股出現支撐買盤，今天震盪加劇，導致量能持續放大，集中市場上看1900億元，櫃買市場也有可能看到600億元大量，近期盤勢更難掌控，投資人應小心謹慎。,3
2017-12-04T02:37:00.000Z,  台積電持續攻先進製程，繼今年下半年10奈米大量產出，預計明年上半年率先量產7奈米，有利台積電持續拿下蘋果iPhone下一世代處理器獨家代單。,3
2017-12-04T01:35:00.000Z,受到政府介入調控匯率、央行大量印鈔的影響，玻利瓦爾過去一個月在黑市暴貶了57%(相對於美元)，人民的平均月薪也驟減至4.30美元。,-1
2017-12-07T09:03:00.000Z,  台積電總經理暨共同執行長劉德音重申台積電有行動與高效運算等4大成長平台，4大平台背後有人工智慧與5G兩大重要發展；其中，5G可望於2019年大量商用化，台積電7奈米等先進製程將可為客戶生產5G產品。,7
2017-12-07T08:22:00.000Z,劉德音重申台積電有行動與高效運算等4大成長平台，他並說，4大成長平台背後有人工智慧與5G兩大重要發展；其中，5G可望於2019年大量商用化，台積電7奈米等先進製程將可為客戶生產5G產品。,7
2017-12-07T03:19:00.000Z,　分析師指出，本周以來，呈現價漲量縮、價跌量增，昨天指數用跳空方式跌破半年線，並出現一根長黑K線配合1600億元的大量，再次出現價跌量增的走勢。,-2
2017-12-08T08:31:00.000Z,　　台積電以10奈米製程替蘋果代工的A11核心處理器，持續大量出貨，為此，11月營收達931.53億元，雖然較10月下滑1.4%，但比去年同期成長0.1%，仍創今年單月次高紀錄，並為史上第三高的單月營收紀錄；累計今年前11月營收已達8875.5億元，較去年成長2%。,-1
2017-12-08T06:36:00.000Z,  受惠蘋果新機需求、10奈米大量出貨，帶動台積公司連續兩個月營收站上900億元以上，10月創下歷史最高，11月登今年第二高、歷史第三高。,4
2017-12-08T06:09:00.000Z,台積電在蘋果（Apple）A11處理器大量出貨，10奈米製程出貨強勁帶動下，10月及11月營運表現亮麗；其中，10月營收達945.2億元，為歷史最高紀錄。,4
2017-12-08T03:17:00.000Z,為何比特幣如此受到歡迎？CoinDesk 6日報導，AngelList共同創辦人Naval Ravikant舊金山舉行的「Token Summit II」峰會上說，各國央行大量印鈔的實驗，導致多數定存帳戶歸零，人們都在找尋能夠存放資金之處，希望錢能愈滾愈大，而比特幣看來正好能滿足需求。,7
2017-12-11T00:22:00.000Z,再者，蘋果明年將在iPhone及iPad大量導入3D感測技術，加上高通等手機晶片廠亦推動Android陣營搶進3D感測市場，精材手握關鍵零組件封測大單，明年獲利將大躍進。,3
2017-12-18T07:07:00.000Z,所羅門 (2359) 在上月底與機器人手臂大廠UR(Universal Robots)結盟，未來綜效可期，所羅門爆出逾萬張大量，午盤攻上漲停24.05元。,2
2017-12-28T02:35:00.000Z,　分析師認為，大盤今天在電子權值股出現明顯跌深反彈下，指數出量上漲，觀察上方有前波大量11/30的指數低點位置10560點，目前盤中來到10592點後遇到壓回，顯然是要先面臨的壓力區。,0
2017-12-28T02:15:00.000Z,  12.陽明 (2609) ：股價跌多盤久，今多頭趁台股強彈之際，爆出逾萬張大量彈升逾2.5%、收復月線。,1
