PublishDate,Sentence,Score
2018-12-05T07:13:00.000Z,盤面上僅油電燃氣、百貨、通信股守住紅盤，裕隆集團因嚴陳莉蓮接班穩住軍心，裕隆 (2201) 、嘉裕 (1417) 、中華 (2204) 報以漲聲；電信股再成貿易戰避風港，三雄中華電 (2412) 、台灣大 (3045) 、遠傳 (4904) 及網通股兆赫 (2485) 、仲琦 (2419) 、盛達 (3027) 等突圍向上；漲價概念股僅MOSFET的尼克森 (3317) 剽悍強彈，其餘包括被動元件、矽晶圓、二極體等全面拉回整理。,8
2018-12-05T01:54:00.000Z, 20.尼克森 (3317) ：MOSFET缺貨難紓解，早盤翻紅力挺，拉出長紅K線摸至39.9元漲停價，創2個月高價。,3
2018-12-07T07:12:00.000Z,華為財務長被捕撼動全球股市，市場憂心美中關係陷入緊張，美股隔夜震盪收跌，昨日慘遭血洗的台股今日隨亞股回神反攻，在雙王大立光 (3008) 、台積電 (2330) 領漲反彈下，指數開高走高重返9700點，包括友達 (2409) 、群創 (3481) 及聯發科 (2454) 、華碩 (2357) 、南亞科 (2408) 等權值股亦跟上腳步，MOSFET族群杰力 (5299) 大中 (6435) 、富鼎 (8261) 、尼克森 (3317) 剽悍強彈，台塑四寶也扮演撐盤要角，推升指數一度大漲百點，攻高9785.2點，終場加權指數上漲76.16點為9760.88點，成交值縮為962.11億元，周線翻黑下跌127.15點。,-1
2018-12-07T07:12:00.000Z,MOSFET族群受惠供需持續吃緊，杰力 (5299) 11月營收創高推升股價一度攻頂，也帶動大中 (6435) 、富鼎 (8261) 、尼克森 (3317) 等同步走揚；PCB族群也一片紅通通，欣興 (3037) 、金像電 (2368) 亮燈漲停，燿華 (2367) 、華通 (2313) 、瀚宇博 (5469) 跟進強彈。,8
2018-12-07T06:40:00.000Z,PCB族群中有欣興 (3037) 、金像電 (2368) 攻上漲停，燿華 (2367) 、嘉聯益 (6153) 、華通 (2313) 等也都大漲；MOSFET族群在價漲缺貨行情帶動下，杰力 (5299) 一度衝上漲停120元，也帶動大中 (6435) 、富鼎 (8261) 、尼克森 (3317) 等同步走揚；網通族群則在5G題材下，以智易 (3596) 漲幅最為剽悍，法人看好智易第四季營收可望挑戰新高，尾盤股價更是逼近漲停。,9
2018-12-07T06:33:00.000Z,金氧半場效電晶體（MOSFET）族群今天表現強勢，杰力 (5299) 盤中攻上漲停120元又打開，收117元，上漲6.85%；綠能 (3519) 、大中 (6435) 、尼克森 (3317) 上漲8.71%、5.8%、2.56%，收6.24元、118.5元、36元。,3
2018-12-07T02:51:00.000Z, 強勢族群方面，杰力 (5299) 11月營收再度創下歷史新高，MOSFET(金氧半場效電晶體)持續供需吃緊，杰力一度攻上漲停，也帶動大中 (6435) 、富鼎 (8261) 、尼克森 (3317) 等同步走揚；網通族群方面，華為財務長被捕事件對台灣網通業目前評估衝擊有限，網通大廠持續備戰5G商機，其中以智易 (3596) 漲幅最為強悍，前三季已賺贏去年全年，今股價一度衝上75元波段新高，訊舟 (3047) 、建漢 (3062) 、明泰 (3380) 、中磊 (5388) 以及啟碁 (6285) 等亦全數走揚，整體網通族群漲勢整齊。,10
2018-12-12T07:17:00.000Z,MOSFET等缺貨題材股人氣強強滾，大中 (6435) 今年拚賺1股本，股價率先衝漲停，帶動杰力 (5299) 、富鼎 (8261) 、尼克森 (3317) 、嘉晶 (3016) 火力全開；二極體族群不惶多讓，強茂 (2481) 、麗正 (2302) 、統懋 (2434) 亮燈漲停，被動元件、矽晶圓族群國巨 (2327) 、華新科 (2492) 、環球晶 (6488) 、合晶 (6182) 緊跟在後聯袂走高。,6
2018-12-28T07:09:00.000Z,MOSFET明年持續缺貨，概念股尼克森 (3317) 、大中 (6435) 、富鼎 (8261) 、杰力 (5299) 向前衝。,1
2018-12-28T06:02:00.000Z, 今日八大類股漲多跌少，紡織、塑化、水泥以及汽車等漲勢領先，台塑四寶台塑 (1301) 、南亞 (1303) 、台化 (1326) 、台塑化 (6505) 持穩撐盤，電子股則集中在中小型題材股，MOSFET缺貨態勢抵定，明年報價可望再度上調，尼克森 (3317) 大漲約4%，大中 (6435) 、富鼎 (8261) 、杰力 (5299) 等也齊揚。,4
