PublishDate,Sentence,Score
2018-04-03T07:14:00.000Z,盤面上，風電題材持續受到多頭追捧，中鋼構 (2013) 、上緯投控 (3708) 挾亮眼業績題材雙雙漲停，帶動春雨 (2012) 、世紀鋼 (9958) 、亞力 (1514) 跟進走高。,8
2018-04-03T06:48:00.000Z,今日盤初4月台指期即率先以下殺百點開演，隨後大盤指數下跌50.73點，新台幣亦貶值3.8分開出，在蘋概三巨頭台積電 (2330) 、鴻海 (2317) 、大立光 (3008) 皆墨，群龍無首的情勢下，大盤指數一度大跌112點、探至10775.45點，所幸風電題材續燒，包括中鋼構 (2013) 、上緯投控 (3708) 、世紀鋼 (9958) 、亞力 (1514) 等皆積極強攻，加上大立光尾盤奮力一甩拉上平盤，大盤終場下跌66.74點，收10821.53點，雖5日線宣告失守，但仍險守10800關，總成交值1157.79億元；店頭市場跌0.24點，收154.42點，總成交值358.35億元。,-3
2018-04-03T06:48:00.000Z,  盤面上，今日以風電相關概念股表現最為強勢，中鋼構 (2013) 、上緯投控 (3708) 、世紀鋼 (9958) 、亞力 (1514) 等受到多頭追捧，表現強勢。,3
2018-04-03T03:30:00.000Z,台股一片下跌聲中，僅風電概念股仍熱絡，中鋼構 (2013) 再衝第5根漲停的34.55元，上緯控股 (3708) 盤中站上170.5元漲停價；世紀鋼 (9958) 續漲；力麒 (5512) 由黑翻紅，約11時上漲0.35元，漲幅2.5%。,6
2018-04-03T02:51:00.000Z,  盤面上，風電題材持續受到多頭追捧，中鋼構 (2013) 早盤挾2月EPS 0.07元，股價再跳空漲停，帶動春雨 (2012) 跟漲逾5.5%，世紀鋼 (9958) 亦守穩80元以上，而上緯投控 (3708) 昨獲三大法人聯手買超1871張，盤中飆漲停，站上歷史新高價170.5元。,8
2018-04-03T07:14:00.000Z,盤面上，風電題材持續受到多頭追捧，中鋼構 (2013) 、上緯投控 (3708) 挾亮眼業績題材雙雙漲停，帶動春雨 (2012) 、世紀鋼 (9958) 、亞力 (1514) 跟進走高。,8
2018-04-03T06:48:00.000Z,今日盤初4月台指期即率先以下殺百點開演，隨後大盤指數下跌50.73點，新台幣亦貶值3.8分開出，在蘋概三巨頭台積電 (2330) 、鴻海 (2317) 、大立光 (3008) 皆墨，群龍無首的情勢下，大盤指數一度大跌112點、探至10775.45點，所幸風電題材續燒，包括中鋼構 (2013) 、上緯投控 (3708) 、世紀鋼 (9958) 、亞力 (1514) 等皆積極強攻，加上大立光尾盤奮力一甩拉上平盤，大盤終場下跌66.74點，收10821.53點，雖5日線宣告失守，但仍險守10800關，總成交值1157.79億元；店頭市場跌0.24點，收154.42點，總成交值358.35億元。,-3
2018-04-03T06:48:00.000Z,  盤面上，今日以風電相關概念股表現最為強勢，中鋼構 (2013) 、上緯投控 (3708) 、世紀鋼 (9958) 、亞力 (1514) 等受到多頭追捧，表現強勢。,3
2018-04-03T03:30:00.000Z,台股一片下跌聲中，僅風電概念股仍熱絡，中鋼構 (2013) 再衝第5根漲停的34.55元，上緯控股 (3708) 盤中站上170.5元漲停價；世紀鋼 (9958) 續漲；力麒 (5512) 由黑翻紅，約11時上漲0.35元，漲幅2.5%。,6
2018-04-03T02:51:00.000Z,  盤面上，風電題材持續受到多頭追捧，中鋼構 (2013) 早盤挾2月EPS 0.07元，股價再跳空漲停，帶動春雨 (2012) 跟漲逾5.5%，世紀鋼 (9958) 亦守穩80元以上，而上緯投控 (3708) 昨獲三大法人聯手買超1871張，盤中飆漲停，站上歷史新高價170.5元。,8
2018-04-11T06:48:00.000Z,鋼鐵股仍以風電最強勁，中鋼構 (2013) 再漲停，世紀鋼 (9958) 震盪收高。,3
2018-04-25T07:12:00.000Z,高人氣的風電以及挖礦概念股攻勢再起，上緯控 (3708) 、世紀鋼 (9958) 雙雙走揚，撼訊 (6150) 跌深強彈；生醫股盤中強勢拉高，佐登-KY (4190) 、泰福-KY (6541) 、和康生 (1783) 亮燈漲停，中裕 (4147) 、大江 (8436) 等逆勢走強。,7
2018-04-25T06:23:00.000Z,  目前內資當家，上緯控 (3708) 、世紀鋼 (9958) 等風電概念股走高；撼訊 (6150) 也收紅，挖礦概念股為之一振。,2
2018-04-26T07:12:00.000Z,　權值股今日漲跌互見，股王大立光 (3008) 一度攻回3300元，台積電 (2330) 持續探低，鴻海 (2317) 止跌回穩守住80元，聯發科 (2454) 法說前股價下修，面板雙虎友達 (2409) 、群創 (3481) 亦弱勢震盪；被動元件股重回主流，龍頭股國巨 (2327) 駁斥行賄日商村田，股價止跌反彈，華新科 (2492) 、禾伸堂 (3062) 同步勁揚；風電族群上緯 (3708) 、台船 (2208) 、世紀鋼 (9958) 、新光鋼 (2031) 與中鋼構 (2013) 與生醫股和康生 (1783) 、科妍 (1786) 、晟德 (4123) 同步打落跌停為盤面弱勢指標；塑化股在台塑 (1301) 領軍下相對有撐，二線股國喬 (1312) 強彈4%創下逾10年新高價。,-2
