PublishDate,Sentence,Score
2017-11-03T06:59:00.000Z,　蘋果財報優於預期且iPhone X買氣發燒，激勵蘋果供應鏈強強滾，在股王大立光 (3008) 領軍衝高下，玉晶光 (3406) 、台郡 (6269) 、華通 (2313) 、燿華 (2367) 、超眾 (6230) 、穩懋 (3105) 等紅光滿面；Tesla業績遜預期，拖累概念股和大 (1536) 、貿聯-KY (3665) 以及前波漲多的美琪瑪 (4721) 、康普 (4739) 等疲弱無力；網家 (8044) 、商店街 (4965) 因店商大戰使第3季財報大虧，今日雙雙倒地不起。,-1
2017-11-03T06:03:00.000Z,  蘋果(Apple Inc.)於美國股市2日盤後公布2017年度第4季財報，優於預期，激勵台蘋果供應鏈；大立光 (3008) 領軍、玉晶光 (3406) 漲勢再起，華通 (2313) 股價強攻；相對而言，Tesla業績遜預期，股價挫6.8%，和大 (1536) 、貿聯-KY (3665) 近期也隨消息面持續拉回。,7
2017-11-03T02:06:00.000Z,  蘋果(Apple Inc.)於美國股市2日盤後公布2017年度第4季財報，優於預期，激勵台蘋果供應鏈；大立光 (3008) 領軍、玉晶光 (3406) 、亞光 (3019) 漲勢再起，華通 (2313) 股價強攻；相對而言，Tesla業績遜預期，股價挫6.8%，和大 (1536) 、貿聯-KY (3665) 以及前波漲多的美琪瑪 (4721) 、康普 (4739) 也隨消息面持續拉回。,7
2017-11-03T06:59:00.000Z,　蘋果財報優於預期且iPhone X買氣發燒，激勵蘋果供應鏈強強滾，在股王大立光 (3008) 領軍衝高下，玉晶光 (3406) 、台郡 (6269) 、華通 (2313) 、燿華 (2367) 、超眾 (6230) 、穩懋 (3105) 等紅光滿面；Tesla業績遜預期，拖累概念股和大 (1536) 、貿聯-KY (3665) 以及前波漲多的美琪瑪 (4721) 、康普 (4739) 等疲弱無力；網家 (8044) 、商店街 (4965) 因店商大戰使第3季財報大虧，今日雙雙倒地不起。,-1
2017-11-03T06:03:00.000Z,  蘋果(Apple Inc.)於美國股市2日盤後公布2017年度第4季財報，優於預期，激勵台蘋果供應鏈；大立光 (3008) 領軍、玉晶光 (3406) 漲勢再起，華通 (2313) 股價強攻；相對而言，Tesla業績遜預期，股價挫6.8%，和大 (1536) 、貿聯-KY (3665) 近期也隨消息面持續拉回。,7
2017-11-03T02:06:00.000Z,  蘋果(Apple Inc.)於美國股市2日盤後公布2017年度第4季財報，優於預期，激勵台蘋果供應鏈；大立光 (3008) 領軍、玉晶光 (3406) 、亞光 (3019) 漲勢再起，華通 (2313) 股價強攻；相對而言，Tesla業績遜預期，股價挫6.8%，和大 (1536) 、貿聯-KY (3665) 以及前波漲多的美琪瑪 (4721) 、康普 (4739) 也隨消息面持續拉回。,7
2017-11-08T07:03:00.000Z,　蘋果iPhoneX銷售強勁，股王大立光 (3008) 扮演多頭主帥，華通 (2313) 挾業績利多強勢漲停，玉晶光 (3406) 、亞光 (3019) 、正崴 (2392) 等光芒再現，惟昨日創下收盤新高的台積電 (2330) 出現回檔走勢，記憶體族群旺宏 (2337) 、華邦電 (2344) 及面板雙雄群創 (3481) 、友達 (2409) 同步熄火，削弱多頭士氣；PCB、LED、矽晶圓等族群人氣火紅，第三季轉盈的燿華 (2367) 放量衝高，晶電 (2448) 軋空助威股價再創波段新高，帶動隆達 (3698) 飆高、兆遠 (4944) 強攻漲停，合晶 (6182) 挾亮眼業績登上40元。,15
2017-11-08T06:12:00.000Z,蘋果供應鏈今日漲多跌少，華通 (2313) 挾業績利多強勢漲停；大立光 (3008) 、玉晶光 (3406) 、亞光 (3019) 等重閃亮光。,3
2017-11-08T03:08:00.000Z,蘋果供應鏈今日漲多跌少，華通 (2313) 挾業績利多強勢漲停；大立光 (3008) 、玉晶光 (3406) 、亞光 (3019) 等重閃亮光；通路的正崴 (2392) 補漲。,3
2017-11-15T06:15:00.000Z,  台積電今早持續開低，大立光 (3008) 、鴻海 (2317) 早盤也仍偏弱整理，蘋果三巨頭整理；廣達 (2382) 法說會後，股價大跌；蘋果供應鏈各自表態，以中小型股強者恆強，華通 (2313) 逆勢走揚。,0
2017-11-15T02:48:00.000Z,  台積電今早持續開低，大立光 (3008) 、鴻海 (2317) 也仍偏弱整理；廣達 (2382) 法說會後，股價大跌；蘋果供應鏈各自表態，以中小型股強者恆強，華通 (2313) 逆勢走揚。,0
2017-11-24T07:12:00.000Z,電子權值股今以個股表現為主，股王大立光 (3008) 、台積電 (2330) 盤上小漲，鴻海 (2317) 逢壓拉回修正，宏達電 (2498) 續強帶動供應鏈位速 (3508) 跟漲；中小型股活蹦亂跳，記憶體族群旺宏 (2337) 、蘋果概念PCB股華通 (2313) 與面板股友達 (2409) 、人臉辨識概念股浩鑫 (2405) 放量走揚，人氣強強滾；立隆電 (2472) 及鈺邦 (6449) 因固態電容需求高度成長，獲買盤力挺聯袂漲停。,9
2017-11-24T06:15:00.000Z,觀察盤中焦點股，中小型電子股表現活潑，被動元件、網通股今天表現亮眼；成交爆量的有旺宏 (2337) 上漲2.37%，收47.45元，位居台股成交值的第一，蘋果概念印刷電路板(PCB)股華通 (2313) 今天收漲2.45%，站上50元大關，收50.2元，友達 (2409) 看好明年面板業有春燕來臨，今天股價強漲2.7%，收13.3元，浩鑫 (2405) 大漲6%，收21.15元。,8
2017-11-24T03:16:00.000Z,（中央社記者江明晏台北2017年11月24日電）台股今天平盤震盪，權值股漲跌互見，擁題材的中小型股活蹦亂跳，蘋果概念PCB股華通 (2313) 與面板股友達 (2409) 、人臉辨識概念股浩鑫 (2405) 今天放量走揚，位居盤中台股成交值前3強。,2
2017-11-24T03:16:00.000Z,觀察盤中焦點股，中小型電子股表現活潑，蘋果概念印刷電路板(PCB)股華通今天上漲1.73%，至49.85元，成交量破4.5萬張，位居台股成交值的第一；友達看好明年面板業有春燕來臨，今天股價強漲2.3%，至13.25元，盤中成交量破15.7萬張。,4
