PublishDate,Sentence,Score
2017-08-01T07:02:00.000Z,選股策略著重有業績支撐與新題材個股，看好蘋果iPhone8新款手機供應鏈、英特爾Purly新伺服器平台受惠股、3D感測元件相關、5G新商機。,3
2017-08-01T06:49:00.000Z,國際廢紙、紙漿等原物料價格持穩高檔，且夏季工紙、紙箱需求再度攀升，市場持續看好造紙股營運後市，造紙類股指數盤中逼近3月7日盤中創下的247.98點逾17年新高，終場勁揚3.34%，收在245.35點，摘下今日類股漲幅王冠。,7
2017-08-01T06:27:00.000Z,7月28日股價慘跌4.10%，為今年以來最大單日跌幅。,-1
2017-08-01T06:27:00.000Z,本週股價反彈，連續兩天走高。,1
2017-08-01T06:27:00.000Z,＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。,2
2017-08-01T01:55:00.000Z,上季村田電容部門(以MLCC為主)銷售額較去年同期大增14.3%至963.21億日圓；壓電(piezoelectric)產品部門(包含表面濾波器、陶瓷濾波器等)銷售額大減16.1%至375.26億日圓；其他零組件部門(包含電感、連接器、感測器等)銷售額成長7.5%至546.48億日圓；通訊模組銷售額成長6.5%至737.10億日圓。,2
2017-08-01T01:55:00.000Z,"根據嘉實XQ全球贏家系統報價，截至台北時間1日上午9點20分為止，村田跌0.61%至17,075日圓，稍早最低跌至16,680日圓(跌幅達2.9%)、創7月11日以來新低水準。",-4
2017-08-01T01:55:00.000Z,＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。,2
2017-08-02T01:59:00.000Z,"那斯達克指數漲0.23%，為6,362.94點。",1
2017-08-03T03:15:00.000Z,傳統產業股普遍走跌，其中，食品股表現最弱，類股指數重挫逾1%。,-2
2017-08-03T00:47:00.000Z,已公布財報的S&P500企業中，72%獲利高於預期，68%營收高於預期。,1
2017-08-03T00:47:00.000Z,蘋果公布上季每股獲利1.67美元，營收為454億美元，優於市場預期。,2
2017-08-03T00:47:00.000Z,"（2）、均線：支撐為5日線至月線，壓力為10,545至10,600點。",0
2017-08-03T00:47:00.000Z,（3）、技術指標：RSI及KD開口向上，5日RSI及9日K值回到50之上，短線轉強。,2
2017-08-03T00:47:00.000Z,泰福表示，此次競拍失利公司營運不受影響，研發計畫一切照既定進度進行，現有資金尚足以因應公司現行之營運需求。,-1
2017-08-03T00:47:00.000Z,將重擬上市價格與策略，預計將延後三個月上市。,0
2017-08-03T00:47:00.000Z,短線恐影響生技族群的投資信心，但可逢低佈局質優的生技個股。,2
2017-08-03T00:16:00.000Z,今日也是自除息後第29個交易日，相較2016年只用3天填息遜色，但與過去歷年平均來看，表現仍然不俗，主要受到位階相對較高的影響。,-1
2017-08-04T07:04:00.000Z,操作上，看好中小型個股挾業績題材有機會表現，聚焦第二季財報績優股、落後補漲股以及蘋果題材股。,3
2017-08-04T04:32:00.000Z,TuSimple表示經過最新一輪(B輪)融資後NVIDIA將擁有3%股權。,2
2017-08-04T04:32:00.000Z,他說，新資金將投入研發、徵才用途。,0
2017-08-04T04:32:00.000Z,TuSimple官網顯示，這家公司致力於打造高速場景下的L4級別(SAE)自動駕駛卡車。,1
2017-08-04T04:32:00.000Z,Level 4自駕車在多數情況下都能自行駕駛、車主鮮少需要出手。,0
2017-08-04T04:32:00.000Z,這個產業產值超過3千億美元、司機約占卡車貨運公司40%的成本。,-1
2017-08-04T04:32:00.000Z,部分長途運送需要3-3名司機才能完成任務。,2
2017-08-04T04:32:00.000Z,自駕卡車將可讓單一司機在漫長路途中睡覺休息。,1
2017-08-04T04:32:00.000Z,Momenta官網顯示，這家公司的主要任務就是打造自駕車大腦。,0
2017-08-04T04:32:00.000Z,國務院表示將加快推動無人駕駛、服務機器人等細分應用領域的行業協會和聯盟制定相關標準，加快佈局即時協同AI的5G增強技術研發及應用，建設面向空間協同AI的高精度導航定位網絡，加強智能感知物聯網核心技術攻關和關鍵設施建設，發展支撐智能化的工業互聯網、面向無人駕駛的車聯網等。,2
2017-08-04T04:32:00.000Z,NVIDIA執行長黃仁勳5月24日透過官網部落格發表專文指出，人工智慧(AI)是人類史上最大的科技勢力、AI正在吞噬軟體(AI is eating software)。,2
2017-08-04T04:32:00.000Z,"他說，NVIDIA GPU運算已成了當代達文西、愛因斯坦不可或缺的工具，過去1年來打造GPU驅動AI服務的新創公司家數成長逾4倍至1,300家，沒有人想錯過下一個重大科技新突破。",-2
2017-08-04T04:32:00.000Z,他提到，全球有10億台車在路上趴趴走、3億台卡車一年行駛的里程數高達1.2兆英里、運行中的公車數量達50萬輛。,1
2017-08-04T04:32:00.000Z,歐洲卡車產業主要零組件供應商采埃孚(ZF)1月4日發表內建NVIDIA DRIVE PX 2人工智慧(AI)汽車電腦的自動駕駛系統「ZF ProAI」。,3
2017-08-04T04:32:00.000Z,ZF是第一家採用DRIVE PX 2 AI自駕電腦的一線汽車零件供應商、這款產品預計在2018年初開始量產。,1
