PublishDate,Sentence,Score
2017-03-08T05:44:00.000Z,台灣發行股票當中，股東人數最多的是中鋼 (2002) ，歷史股價最高是大立光 (3008) ，最早將股票無實體發行的是宏?? (2353) ，外資持股比例最高是台積電 (2330) ，企業集團上市總市值最大是台塑企業 (1301) 集團，營收最高是鴻海 (2317) 。,2
2017-03-15T03:10:00.000Z,開發工銀的投資軌跡儼然就是一部台灣產業發展史，當今耳熟能詳的世界級企業包括台積電 (2330) 、宏?? (2353) 、華碩 (2357) 、友達 (2409) 等，都是開發工銀在早期就參與投資的客戶。,3
2017-03-31T03:06:00.000Z,宏碁 (2353) 公布去年財報再度轉盈為虧，但外資並未因此給予減碼評價，匯豐證仍給「持有」，同時目標價還小幅上修到15.25元。,2
2017-03-31T03:06:00.000Z,宏碁昨天提名的4位獨董名單，市場認為有助於宏碁未來在雲端事業的推升。,2
2017-03-31T03:06:00.000Z,匯豐證指出，去年4Q宏碁毛利率較前季下滑到9%，主要也是受到零組件漲價的衝擊。,1
2017-03-31T03:06:00.000Z,  匯豐證指出，宏碁的經營階層今年的策略聚焦在獲利及新事業的版圖拓展。,2
2017-03-31T03:06:00.000Z,在營收主力的PC業務上，傳統PC今年可能再出現約1~2成的年減，宏碁將主力放到輕薄、2-in-1以及Chromebook和電競的領域，預期該4大產品線的年成長要達到13-23%。,0
2017-03-31T03:06:00.000Z,透過上述的產品組合調整提高宏碁的獲利能力。,3
2017-03-31T03:06:00.000Z,  Virtual reality(VR)在宏碁營運中，已經是一個實際的事業群。,2
2017-03-31T03:06:00.000Z,宏碁為IMAX-VR提供高效的VR頭套，宏碁去年底董事會通過，投資1千萬美元於IMAX虛擬實境內容基金（IMAX VR Content Fund），基金首輪投資者除了宏碁及IMAX公司以外，還包含全球頂尖的媒體及娛樂業者，希望藉此共同提升虛擬實境內容產業發展，將VR體驗提升至嶄新的境界。,10
2017-03-31T03:06:00.000Z,第一個IMAX-VR中心位於加利福尼亞州的洛杉磯，並使用兩種類型的VR耳機，一個是宏碁另外一家是宏達電 (2498) 。,0
2017-03-31T03:06:00.000Z,   宏碁提名的四名新任獨立董事包括台積電 (2330) 副董事長曾繁城、台大國際企業學系教授李吉仁、台灣大 (3045) 基金會董事長張善政，及力旺 (3529) 電子董事長徐清祥。,1
2017-03-31T03:06:00.000Z,若張善政順利進入宏碁董事會，未來將和接任董事長的全球總裁暨執行長陳俊聖，以及主掌宏碁雲端服務的施振榮長子施宣輝，3人可望共組宏碁雲端鐵三角，加速轉型腳步。,1
2017-03-31T03:06:00.000Z,宏?? (2353) 公布去年財報再度轉盈為虧，但外資並未因此給予減碼評價，匯豐證仍給「持有」，同時目標價還小幅上修到15.25元。,2
2017-03-31T03:06:00.000Z,宏碁 (2353) 公布去年財報再度轉盈為虧，但外資並未因此給予減碼評價，匯豐證仍給「持有」，同時目標價還小幅上修到15.25元。,2
2017-03-31T03:06:00.000Z,宏碁昨天提名的4位獨董名單，市場認為有助於宏碁未來在雲端事業的推升。,2
2017-03-31T03:06:00.000Z,匯豐證指出，去年4Q宏碁毛利率較前季下滑到9%，主要也是受到零組件漲價的衝擊。,1
2017-03-31T03:06:00.000Z,  匯豐證指出，宏碁的經營階層今年的策略聚焦在獲利及新事業的版圖拓展。,2
2017-03-31T03:06:00.000Z,在營收主力的PC業務上，傳統PC今年可能再出現約1~2成的年減，宏碁將主力放到輕薄、2-in-1以及Chromebook和電競的領域，預期該4大產品線的年成長要達到13-23%。,0
2017-03-31T03:06:00.000Z,透過上述的產品組合調整提高宏碁的獲利能力。,3
2017-03-31T03:06:00.000Z,  Virtual reality(VR)在宏碁營運中，已經是一個實際的事業群。,2
2017-03-31T03:06:00.000Z,宏碁為IMAX-VR提供高效的VR頭套，宏碁去年底董事會通過，投資1千萬美元於IMAX虛擬實境內容基金（IMAX VR Content Fund），基金首輪投資者除了宏碁及IMAX公司以外，還包含全球頂尖的媒體及娛樂業者，希望藉此共同提升虛擬實境內容產業發展，將VR體驗提升至嶄新的境界。,10
2017-03-31T03:06:00.000Z,第一個IMAX-VR中心位於加利福尼亞州的洛杉磯，並使用兩種類型的VR耳機，一個是宏碁另外一家是宏達電 (2498) 。,0
2017-03-31T03:06:00.000Z,   宏碁提名的四名新任獨立董事包括台積電 (2330) 副董事長曾繁城、台大國際企業學系教授李吉仁、台灣大 (3045) 基金會董事長張善政，及力旺 (3529) 電子董事長徐清祥。,1
2017-03-31T03:06:00.000Z,若張善政順利進入宏碁董事會，未來將和接任董事長的全球總裁暨執行長陳俊聖，以及主掌宏碁雲端服務的施振榮長子施宣輝，3人可望共組宏碁雲端鐵三角，加速轉型腳步。,1
2017-03-31T03:06:00.000Z,宏?? (2353) 公布去年財報再度轉盈為虧，但外資並未因此給予減碼評價，匯豐證仍給「持有」，同時目標價還小幅上修到15.25元。,2
