PublishDate,Sentence,Score
2017-03-03T03:51:00.000Z,MoneyDJ新聞 2017-03-03 11:51:37 記者 蔡承啟 報導日本電玩大廠任天堂(Nintendo)新款遊戲機「Nintendo Switch」於今日(3日)正式開賣，其中在日本市場部分，除了之前已預購的消費者可於今日至家電量販店取貨之外，部分家電量販店也備有現貨、讓沒預購的消費者可現場購賣，而備有現貨的門市也湧現排隊人龍搶購，激勵任天堂股價大漲。,6
2017-03-03T03:51:00.000Z,MoneyDJ新聞 2017-03-03 11:51:37 記者 蔡承啟 報導日本電玩大廠任天堂(Nintendo)新款遊戲機「Nintendo Switch」於今日(3日)正式開賣，其中在日本市場部分，除了之前已預購的消費者可於今日至家電量販店取貨之外，部分家電量販店也備有現貨、讓沒預購的消費者可現場購賣，而備有現貨的門市也湧現排隊人龍搶購，激勵任天堂股價大漲。,6
2017-03-08T03:49:00.000Z,MoneyDJ新聞 2017-03-08 11:49:40 記者 蔡承啟 報導鴻海(2317)董事長郭台銘日前表示，非常有誠意、也非常有信心入股東芝(Toshiba)計畫分拆出去的半導體事業新公司。,3
2017-03-08T02:03:00.000Z,MoneyDJ新聞 2017-03-08 10:03:35 記者 蔡承啟 報導蘋果(Apple)預計今年(2017年)推出的OLED版iPhone「iPhone 8」據傳將具備臉部辨識功能。,1
2017-03-10T04:21:00.000Z,"MoneyDJ新聞 2017-03-10 12:21:39 記者 蔡承啟 報導日本遊戲產業市調機構Media Create 10日公布統計數據指出，於3月3日開賣的任天堂(Nintendo)新款遊戲機「Nintendo Switch」上週(2月27日-3月5日、Switch開賣首週)日本銷售量達32萬9,152台，開賣首週(實際統計時間為3月3-5日的3天)的銷售表現約略持平於Wii和Wii U。",2
2017-03-12T23:31:00.000Z,MoneyDJ新聞 2017-03-13 07:31:32 記者 蔡承啟 報導南韓三星電子即將推出的旗艦機種Galaxy S8背負著重振因Note 7爆炸召回而重挫的品牌形象的重責大任。,-1
2017-03-14T01:54:00.000Z,MoneyDJ新聞 2017-03-14 09:54:28 記者 蔡承啟 報導蘋果(Apple)今年的春季新品發表會日前傳出將訂在4月4日，不過根據熟知供應鏈消息的分析師透露，不用等到4月份、蘋果在下週(3月20-24日當週)就會發表新產品。,-1
2017-03-15T02:46:00.000Z,MoneyDJ新聞 2017-03-15 10:46:51 記者 蔡承啟 報導日本最大總合遊戲情報網站4Gamer.net 14日報導，根據遊戲相關研究調查機構SuperData Research公布的資料顯示，任天堂(Nintendo)新款遊戲機「Nintendo Switch」開賣首週(2月27日-3月5日)全球銷售量達150萬台。,1
2017-03-24T05:07:00.000Z,MoneyDJ新聞 2017-03-24 13:07:16 記者 蔡承啟 報導南韓三星電子通常會在1年內推出2款旗艦智慧手機產品，分別為上半年推出Galaxy S系列機種、下半年推出Galaxy Note系列機種，不過因去年(2016年)下半年推出的Galaxy Note 7連環爆、最終被賜死停產停售，讓三星去年僅剩1款旗艦機Galaxy S7系列單打獨鬥，結果讓2016年全球前10大暢銷智慧手機產品中、蘋果(Apple)iPhone產品歡喜拿下前4名的名次。,6
2017-03-23T23:30:00.000Z,MoneyDJ新聞 2017-03-24 07:30:42 記者 蔡承啟 報導東芝(Toshiba)以NAND型快閃記憶體(Flash Memory)為主軸的記憶體事業(含SSD事業、不含影像感測器)將分拆出去成立新公司「東芝記憶體(Toshiba Memory)」，且東芝計畫出售「東芝記憶體」過半數股權。,0
2017-03-27T01:56:00.000Z,MoneyDJ新聞 2017-03-27 09:56:36 記者 蔡承啟 報導中國智慧手機廠佰利(Baili)去年控告蘋果(Apple)iPhone 6/6 Plus外觀設計抄襲該公司智慧手機「100c」的設計，而北京市知識產權局去年6月裁定iPhone 6系列侵權、且發出禁售令。,1
2017-03-30T06:08:00.000Z,MoneyDJ新聞 2017-03-30 14:08:33 記者 蔡承啟 報導東芝(Toshiba)以NAND型快閃記憶體(Flash Memory)為主軸的半導體事業第一次招標在昨日(3月29日)截止，據悉包含鴻海(2317)、台積電(2330)在內總計有約10家企業參與競標。,0
2017-03-30T01:29:00.000Z,MoneyDJ新聞 2017-03-30 09:29:42 記者 蔡承啟 報導東芝(Toshiba)以NAND型快閃記憶體(Flash Memory)為主軸的半導體事業第一次招標在昨日(3月29日)截止，據悉有約10家企業/基金參與競標。,0
2017-03-29T23:39:00.000Z,MoneyDJ新聞 2017-03-30 07:39:07 記者 蔡承啟 報導東芝(Toshiba)以NAND型快閃記憶體(Flash Memory)為主軸的半導體事業第一次招標在昨日(3月29日)截止，但對東芝來說，昨日是一個「悲慘」的日子。,-2
2017-03-30T23:30:00.000Z,MoneyDJ新聞 2017-03-31 07:30:38 記者 蔡承啟 報導東芝(Toshiba)以NAND型快閃記憶體(Flash Memory)為主軸的半導體事業第一次招標在3月29日截止，據悉包含鴻海(2317)、台積電(2330)在內總計有約10家企業參與競標。,0
2017-03-30T23:30:00.000Z,MoneyDJ新聞 2017-03-31 07:30:38 記者 蔡承啟 報導東芝(Toshiba)以NAND型快閃記憶體(Flash Memory)為主軸的半導體事業第一次招標在3月29日截止，據悉包含鴻海(2317)、台積電(2330)在內總計有約10家企業參與競標。,0
2017-03-30T06:08:00.000Z,MoneyDJ新聞 2017-03-30 14:08:33 記者 蔡承啟 報導東芝(Toshiba)以NAND型快閃記憶體(Flash Memory)為主軸的半導體事業第一次招標在昨日(3月29日)截止，據悉包含鴻海(2317)、台積電(2330)在內總計有約10家企業參與競標。,0
