PublishDate,Sentence,Score
2017-02-02T07:14:00.000Z,傳產方面，機場捷運今天起開放試營運，帶動資產概念股飆升，紡織股新纖 (1409) 、東華 (1418) 、中和 (1439) 、佳和 (1449) 等均收漲停價位；然而UA去年Q4財報衰，儒鴻 (2321) 股價跌停躺平、聚陽 (1477) 重挫，紡織個股呈現兩樣情。,3
2017-02-02T06:11:00.000Z,美國運動品牌廠UA去年第4季財報不如預期，衝擊儒鴻 (1476) 及聚陽 (1477) 等概念股股價下挫，其中，儒鴻以跌停作收，達292.5元，連帶拖累整體紡織類股指數下挫0.97%，為傳統產業股中表現相對弱勢的類股。,-8
2017-02-02T03:01:00.000Z,美國運動品牌廠UA去年第4季財報不如預期，衝擊儒鴻 (1476) 及聚陽 (1477) 等相關概念股股價表現疲弱，其中，儒鴻盤中一度重挫跌停，達292.5元，連帶拖累整體紡織類股指數重挫逾1%，表現相對弱勢。,-9
2017-02-03T01:10:00.000Z,  至於「放空」的10檔則有：大立光 (3008) 、研華 (2395) 、友達 (2409) 、宏達電 (2498) 、宏碁 (2353) 、儒鴻 (1476) 、豐泰 (9910) 、台塑化 (6505) 、兆豐金 (2886) 、中租-KY (5871) 。,-1
2017-02-02T07:14:00.000Z,傳產方面，機場捷運今天起開放試營運，帶動資產概念股飆升，紡織股新纖 (1409) 、東華 (1418) 、中和 (1439) 、佳和 (1449) 等均收漲停價位；然而UA去年Q4財報衰，儒鴻 (2321) 股價跌停躺平、聚陽 (1477) 重挫，紡織個股呈現兩樣情。,3
2017-02-02T06:11:00.000Z,美國運動品牌廠UA去年第4季財報不如預期，衝擊儒鴻 (1476) 及聚陽 (1477) 等概念股股價下挫，其中，儒鴻以跌停作收，達292.5元，連帶拖累整體紡織類股指數下挫0.97%，為傳統產業股中表現相對弱勢的類股。,-8
2017-02-02T03:01:00.000Z,美國運動品牌廠UA去年第4季財報不如預期，衝擊儒鴻 (1476) 及聚陽 (1477) 等相關概念股股價表現疲弱，其中，儒鴻盤中一度重挫跌停，達292.5元，連帶拖累整體紡織類股指數重挫逾1%，表現相對弱勢。,-9
2017-02-03T01:10:00.000Z,  至於「放空」的10檔則有：大立光 (3008) 、研華 (2395) 、友達 (2409) 、宏達電 (2498) 、宏碁 (2353) 、儒鴻 (1476) 、豐泰 (9910) 、台塑化 (6505) 、兆豐金 (2886) 、中租-KY (5871) 。,-1
2017-02-06T00:48:00.000Z,個股方面，里昂證點選：台積電 (2330) 、大立光 (3008) 、可成 (2474) 、聯亞 (3081) 、同致 (3552) 、樺漢 (6414) 、上銀 (2049) 、儒鴻 (1476) 、億豐 (8464) 、百和 (9938) 。,0
2017-02-08T07:04:00.000Z,傳產股方面，玻陶股由台玻 (1802) 領頭上攻，和成 (1810) 、冠軍 (1806) 緊跟在後，成盤面強勢焦點；紡織股南向題材蓋過UA利空，儒鴻 (1476) 守紅盤、得力 (1464) 大漲，加工絲族群宏益 (1452) 飆漲停，宜進 (1457) 、聯發 (1459) 、集盛 (1455) 暖烘烘。,10
2017-02-10T01:38:00.000Z,看好10檔潛在受惠個股包括：台積電 (2330) 、大立光 (3008) 、廣達 (2382) 、台達電 (2308) 、研華 (2395) 、元大金 (2885) 、儒鴻 (1476) 、和大 (1536) 、統一 (1216) 、美食-KY (2723) 。,2
