PublishDate,Sentence,Score
2018-03-05T03:21:00.000Z,目前智原的挖礦晶片訂單中，已有14奈米以下先進製程機種，內部預計今年挖礦相關業務持續成長。,1
2018-03-05T02:09:00.000Z,  智原轉型成功，2017年在28、40與55奈米製程接單量都創新高，並且與三星在14奈米以下先進製程展開合作，顯示雙方在合作上持續有著密切關係，智原今年全年NRE營收也預計可以成長逾超過50%。,7
2018-03-07T02:25:00.000Z,聯發科 (2454) 日前才發表全新行動晶片Helio P60，採用台積電 (2330) 12奈米的工藝製成，在高階智慧機市場成長停滯之時，這是聯發科首款內建多核心人工智慧處理器(Mobile APU)及NeuroPilot AI技術的新一代智慧型手機系統單晶片(SoC)，聯發科想以高效能、高CP值，瞄準中階智慧機市場，而其對應高通的產品線即為同屬中階晶片的Snapdragon驍龍600系列，惟傳出對手高通也是動作頻頻，傳出有意在今年下半年將驍龍600系列全線升級為10奈米製程，硬是要比聯發科在製程高上一階。,2
2018-03-07T02:25:00.000Z,  隨著全球智慧機產業的變遷，使得向來專注於高階智慧機晶片的高通，持續改變布局，自去年起就開始對中階晶片有所著墨，這對持續耕耘中低階智慧晶片市場的聯發科無疑是一大挑戰，聯發科日前推出Helio P60，相關產品預計在第二季就會上市，而以Helio P60的市場定位來說，對照的是高通的Snapdragon驍龍600系列，也因此，傳出高通有意在今年下半年將驍龍600系列全線升級為10奈米製程，就是要領先聯發科的12奈米製程，增加競爭力，雙方持續較勁，但除了在製程上的領先，雙方的訂價策略應該也是後續關注焦點之一，由於今年中國大陸智慧機大廠在成本控管上更為精確，高CP值的晶片最可獲得他們的青睞。,6
2018-03-07T02:25:00.000Z,  聯發科於今年的MWC展中推出Helio P60，主打首款內建多核心人工智慧處理器(Mobile APU)及NeuroPilot AI技術的新一代智慧型手機系統單晶片(SoC)，該晶片採用arm Cortex A73和A53大小核架構，相較於上一代產品Helio P23與Helio P30，CPU及GPU性能均提升70%，採用台積電12奈米FinFET製程，則提升了Helio P60優異的功耗表現，大幅延長手機電池的使用時間，聯發科也期盼透過Helio P60，進一步搶佔更多的智慧機手機晶片市場。,6
2018-03-09T06:54:00.000Z,台積電2月營收大幅下滑，主要是因為產業淡季、10奈米用手機晶片需求大減、工作天數減少、台幣升值等多重影響所致。,-2
2018-03-09T06:20:00.000Z,台積電先前預期，第1季因行動裝置步入淡季影響，10奈米製程出貨恐將減少，將連帶影響整體季營收滑落到84億至85億美元。,-2
2018-03-10T02:11:00.000Z,　法人指出，蘋果第一季大幅下修iPhone晶片訂單，台積電16奈米及更先進製程仍維持滿載利用率，主要是來自加密貨幣挖礦特殊應用晶片（ASIC）強勁需求，至於8吋廠及12吋廠的成熟製程部份，由於車用晶片及類比IC的需求強勁，產能利用率維持高檔，其中8吋廠投片維持滿載，且訂單能見度直透第二季底。,2
2018-03-12T07:39:00.000Z,  安馳表示，受到農曆春節假期影響，2月整體出貨天數僅15天，加上ADI類比元件產品線部分訂單遞延出貨，預估3月份營運即可恢復成長，安馳進一步表示，2月賽靈思FPGA晶片產品線的銷售表現仍居高水準，主要由於近期全球半導體景氣增溫及台積電 (2330) 7奈米以下製程陸續進入試產，因此帶動下游封測業者對於資本支出的態度越趨積極，進一步推升高階FPGA晶片的市場需求，預估隨著自動化測試設備的複雜度及精密度提升，加上人工智慧(AI)、機器學習(machine learning)及自動駕駛等新興應用產品增加，高階FPGA晶片需求將持續成長。,12
2018-03-13T06:17:00.000Z,  聯發科Helio P60採用八核心大小核架構，內建四顆arm A73 2.0 Ghz處理器與四顆arm A53 2.0 Ghz處理器，採用台積電 (2330) 12奈米FinFET製程，是目前聯發科技Helio P系列功耗表現最為優異的系統單晶片，最重要的是，Helio P60首次將聯發科的NeuroPilot AI技術帶入智慧型手機，廣泛支援市面主流的AI架構，包含TensorFlow、TF Lite、Caffe、Caffe2，而且提供NeuroPilot軟體開發工具套件(SDK)，完全兼容於Android神經網路API(Android NNAPI)，讓開發者能夠基於Helio P60平台輕鬆快速地將各種創新的AI應用推向市場。,11
