PublishDate,Sentence
2017-12-18T07:07:00.000Z,所羅門 (2359) 在上月底與機器人手臂大廠UR(Universal Robots)結盟，未來綜效可期，所羅門爆出逾萬張大量，午盤攻上漲停24.05元。
2017-12-18T06:53:00.000Z,  雖然台積電 (2330) 一直在盤下，但中小型股表現不俗，所羅門 (2359) 及利機 (3444) 等均漲停作收，尾盤時，大立光戲劇性大逆轉，股價由黑翻紅收高，收復4300元關卡，穩住市場信心，終場加權股價指數為10506.52點，小漲15.08點，成交量為941.36億元；OTC指數為146.05點，上漲0.25點，成交量為343.48億元。
2018-07-18T00:21:00.000Z,　在上周上市櫃公司公布6月營收以及大立光法說會後，本周法說會逐步升溫，繼17日的南亞科以及昇達科兩公司法說會後，台積電明日法說會動見觀瞻，將為第三季科技產業景氣定調，也牽動半導體相關類股以及蘋果供應鏈走勢，接續周五有穩懋、所羅門等法說會。
2019-01-09T02:04:00.000Z, 23.所羅門 (2359) ：進軍AI自動化設備市場營運受期待，加上股價在17.5元附近有撐，早盤上漲3%以上。
2019-04-11T07:09:00.000Z,而財報傳喜訊個股多有漲風，東台 (4526) 、虹堡 (5258) 強收鎖漲停，強茂 (2481) 、合勤控 (3704) 、新日興 (3376) 亦觸及漲停，今起恢復交易的千興 (2025) 也一度登上漲停板，其他報喜個股如麗清 (3346) 、永冠-KY (1589) 、虹揚-KY (6573) 、辛耘 (3583) 、瑞昱 (2379) 、所羅門 (2359) 、泰碩 (3338) 、華新科 (2492) 、欣興 (3037) 、動力-KY (6591) 、新美齊 (2442) 、燦星網 (4930) 、長榮海 (2603) 、富邦媒 (8454) 、再生-KY (1337) 、可成 (2474) 齊力挺多頭，股價雀躍。
2019-08-21T03:31:00.000Z,　另據統計，採取半年配的35家上市公司則包括國巨、精英、華邦電、所羅門、虹光精密、浩鑫、鼎元、可成科技、瑞軒、幸福水泥、鮮活果汁-KY、上曜、宏洲纖維、宜進、寶隆國際、榮成紙業、南港輪胎、皇普建設、聯邦銀行、和鑫、正達國際、玉晶光、牧德、碩天科技、如興、材料-KY、雙鍵、禾聯碩、豐祥-KY、遠雄建設、大豐電、佳必琪、矽格、台數科及長華電材等。
2019-08-23T02:09:16.000Z,"
16.所羅門 (2359) ：AI+3D視覺方案獲海外大廠導入，多方振奮，早盤攻漲2%以上。"
2019-08-23T02:09:00.000Z, 16.所羅門 (2359) ：AI+3D視覺方案獲海外大廠導入，多方振奮，早盤攻漲2%以上。
2019-12-16T09:14:29.000Z,"
15.所羅門 (2359) ：每股成交價19.5元，成交量350萬股，成交金額6825萬元。"
2020-01-07T02:34:58.000Z,"
盤面表現方面，龍頭權值股台積電 (2330) 今日開高後盤中不敵賣壓，股價翻黑整理，成為拖累台股翻黑的關鍵；12月營收成長公司是盤面上的人氣焦點，所羅門 (2359) 去年12月營收出色，股價強漲逼近5%、和鑫 (3049) 、泰碩 (3338) 呈現高檔震盪；面板股的群創 (3481) 與友達 (2409) 有買盤敲進，股價進行反彈；光環 (3234) 昨日獲外資站買方，股價開高走高，漲幅在5%以上。"
2020-01-07T02:34:00.000Z, 盤面表現方面，龍頭權值股台積電 (2330) 今日開高後盤中不敵賣壓，股價翻黑整理，成為拖累台股翻黑的關鍵；12月營收成長公司是盤面上的人氣焦點，所羅門 (2359) 去年12月營收出色，股價強漲逼近5%、和鑫 (3049) 、泰碩 (3338) 呈現高檔震盪；面板股的群創 (3481) 與友達 (2409) 有買盤敲進，股價進行反彈；光環 (3234) 昨日獲外資站買方，股價開高走高，漲幅在5%以上。
2020-01-07T02:10:02.000Z,"
8.所羅門 (2359) ：去年12月營收3.7億元，月增70.06%、年增27.59%，早盤人氣爆衝，股價強漲近5.5%。"
2020-01-07T02:10:00.000Z, 8.所羅門 (2359) ：去年12月營收3.7億元，月增70.06%、年增27.59%，早盤人氣爆衝，股價強漲近5.5%。
2020-03-10T01:57:00.000Z,  11.所羅門 (2359) ：宅經濟帶動電商、物流業，AccuPick智能取放系統因而受惠，股價展現抗跌氣勢，走高逾1%。
2020-05-14T23:51:26.000Z,"
緊接著5月下旬至6月底前共計有大田、京城銀、光明、上奇、東元、鑫創電子、東和鋼鐵、湯石照明、美亞、台積電、達新、所羅門、東陽、光寶科、卜蜂等現金殖利率高於3％以上的個股將除息。"
