PublishDate,Sentence
2019-03-22T02:12:00.000Z, 19.展旺 (4167) ：與ACIC Europe之訴訟案達成和解，並已訴訟終結，今日獲市場讚聲相挺，股價跳空漲停鎖住，委買近6800張排隊。
2019-03-25T01:59:00.000Z, 10.展旺 (4167) ：新藥獲美藥證，潛利看俏，上周五獲外資轉買超，激勵早盤股價逆攻漲停。
2019-11-05T02:14:00.000Z, 28.展旺 (4167) ：10月營收1.34億元、年增45.66%，早盤在買盤拉抬下急漲6%，攻上近半年高點。
2019-12-30T02:27:00.000Z, 25.展旺 (4167) ：近10日獲外資天天買超相挺，早盤突破盤整區放量勁揚2%，站上月線。
2020-02-21T03:28:10.000Z,"
今盤面依舊以具有防疫題材的個股最為強勢，包括高端疫苗 (6547) 新冠病毒疫苗拚H2人體實驗、亞諾法 (4133) 攜中原大學產製新冠類病毒顆粒抗疫，今日股價雙雙亮燈漲停，帶動國光生 (4142) 、合世 (1781) 、展旺 (4167) 、泰博 (4736) 、美吾華 (1731) 、豪展 (4735) 等亦順勢大漲。"
2020-02-21T03:28:00.000Z,  今盤面依舊以具有防疫題材的個股最為強勢，包括高端疫苗 (6547) 新冠病毒疫苗拚H2人體實驗、亞諾法 (4133) 攜中原大學產製新冠類病毒顆粒抗疫，今日股價雙雙亮燈漲停，帶動國光生 (4142) 、合世 (1781) 、展旺 (4167) 、泰博 (4736) 、美吾華 (1731) 、豪展 (4735) 等亦順勢大漲。
2020-02-21T02:09:14.000Z,"
28.展旺 (4167) ：攻抗生素製程開發、針劑充填等，今年轉盈可期，晨盤續揚3%，站上1年半高峰。"
2020-02-21T02:09:00.000Z,  28.展旺 (4167) ：攻抗生素製程開發、針劑充填等，今年轉盈可期，晨盤續揚3%，站上1年半高峰。
2020-03-06T06:00:00.000Z,  防疫股依舊為資金避風港，原料藥族群永日 (4102) 、中化生 (1762) 亮燈漲停，帶動台康生技 (6589) 、盛弘 (8403) 、豪展 (4735) 、神隆 (1789) 、展旺 (4167) 、生泰 (1777) 、雃博 (4106) 、國光生 (4142) 、華廣 (4737) 等全數勁揚。
2020-03-06T02:01:00.000Z,  32.展旺 (4167) ：2月營收年增近1倍，早盤價量俱揚彈升6%，改寫波段高價。
2020-06-08T02:00:59.000Z,"
13.展旺 (4167) ：抗生素需求強，訂單看到年底，5月營收年增6成，開盤跳空鎖漲停，登4年半高位。"
