PublishDate,Sentence
2017-09-07T03:55:00.000Z,台積電本季營收估約介於新台幣2440～2470億元之間，由於7月營收降至今年第三低，預計8月營收將明顯高於7月，以達成第三季營收比上季成長逾15%之目標。
2017-09-08T06:26:00.000Z,台積電本季營收估約介於新台幣2440～2470億元之間。
2019-01-23T01:46:00.000Z,道瓊指數周二結束連漲四天的表現，收盤下挫301.87點，收在24404.48點，跌幅1.22%。
2019-10-22T09:16:06.000Z,"
18.可成 (2474) ：每股成交價258.55元，成交量9萬4400股，成交金額2440萬7120元。"
2020-01-02T09:14:16.000Z,3.台積電 (2330) ：每股成交價338.82元，成交量64萬2000股，成交金額2億1752萬2440元。
2020-01-02T09:14:16.000Z,3.台積電 (2330) ：每股成交價338.82元，成交量64萬2000股，成交金額2億1752萬2440元。
2020-01-10T09:09:30.000Z,"
14.研華 (2395) ：每股成交價304.18元，成交量5萬8000股，成交金額1764萬2440元。"
2020-03-27T09:11:41.000Z,5.台達電 (2308) ：每股成交價119.67元，成交量93萬2000股，成交金額1億1153萬2440元。
2020-12-23T03:44:12.000Z,曾銘宗表示，台積電權重占台股超過 30%，台股今年前 11 月日均交易量有 2440 億元，但高達 51% 的上市櫃公司每天交易量低於 500 張，代表很多公司根本沒有流動，幾乎無人問津。
2020-12-23T03:39:45.000Z,立委曾銘宗指出，2020年11月台股日均成交量雖達2440億元，但日均交易量低500張的上市櫃公司高達51％，其中22％日均成交量連100張都不到，顯示流動率不佳、幾乎乏人問津。
