PublishDate,Sentence
2018-02-05T07:04:00.000Z,  反觀題材股不受大盤影響，檢測設備大廠德律 (3030) 1月營收表現亮眼，加上轉攻藍海市場有成，股價大漲逾7%，升破50元，高點來到54.6元，續創波段新高；世紀鋼 (9958) 擁離岸風機題材持續吸引買盤，強勢登上漲停。
2018-02-05T03:10:00.000Z,  此外，檢測設備大廠德律 (3030) 一月營收表現亮眼，加上轉攻藍海市場有成，今年在車電市場成長之下，將推升營運，今日逆勢大漲逾6%，股價漲破50元，來到53.5元續創波段新高；而世紀鋼 (9958) 布局離岸風機的題材持續吸引買盤，股價57.9元再創高，中光電 (5371) 、鈺邦 (6449) 也有所表現，均成盤面上的亮點。
2018-02-05T02:17:00.000Z,  26.德律 (3030) ：車用電子比重有望提升，外資持續擴大買超，早盤開低走高逾5%。
2018-02-06T02:17:00.000Z,  9.德律 (3030) ：1月營收創28個月新高+打入蘋果供應鏈+車電業務可期，早盤股價一度漲逾1%。
2018-02-21T02:12:00.000Z,  15.德律 (3030) ：蘋果供應鏈題材+車電業務支持股價站50元之上，早盤大漲4%。
2018-02-22T02:19:00.000Z,  5.德律 (3030) ：今年擬配3元現金，配發率超過100%，市場叫好，早盤勁揚7.5%以上。
2020-01-07T02:10:02.000Z,"
3.聯電(23030)：昨外資大舉回補買超22190張，帶動早盤股價一度逆漲至16.15元，惟空壓仍強。"
2020-01-07T02:10:00.000Z, 3.聯電(23030)：昨外資大舉回補買超22190張，帶動早盤股價一度逆漲至16.15元，惟空壓仍強。
2020-04-16T06:59:37.000Z,第二季新台幣營收預估3030~3120億元，季減2.4%至增加約0.5%。
2020-05-08T05:56:23.000Z,第二季新台幣營收預估3030~3120億元，季減2.4%至增加約0.5%。
2020-06-11T09:13:46.000Z,18.德律 (3030) ：每股成交價55元，成交量50萬股，成交金額2750萬元。
2020-07-10T07:10:24.000Z,"
累計台積電第二季營收總額達到3106.99億元，與第一季相比，季增0.32%，而相較台積電原先公布的第二季財測目標，3030億至3120億元區間，則是順利達陣，且處於高標水準區。"
