PublishDate,Sentence
2018-03-20T07:15:00.000Z,生醫股股王精華 (1565) 持續穩坐台股股后寶座，帶動中小型股商之器 (8409) 、華廣 (4737) 同步攻頂。
2018-03-20T02:49:00.000Z,生技股今日攻勢持續，中小個股表現居前，商之器 (8409) 、華廣 (4737) 聯袂鎖在漲停板。
2018-04-26T02:29:00.000Z,  被動元件股今重回主流，禾伸堂 (3026) 大漲逾5.5%，國巨 (2327) 、華新科 (2492) 等漲幅亦達約3.5%；中小型個股今相對活躍，也帶動櫃買指數成功收復半年線，持續朝向季線挑戰，生醫族群扮演功臣之一，太景-KY (4157) 抗生素新藥俄國解盲成功，早盤一度漲停，美時 (1795) 大漲5.5%，登上近3年新高，商之器 (8409) 漲幅也達5%，盛弘 (8403) 、中裕 (4147) 、合富-KY (4745) 也順勢強漲。
2020-02-05T07:16:50.000Z,"
傳產股方面，生醫股人氣匯聚百花齊放，包括基亞 (3176) 、太景*-KY (4157) 、神隆 (1789) 、台康生技 (6589) 開盤跳空漲停，帶動合世 (1781) 、訊聯 (1784) 、佰研 (3205) 、商之器 (8409) 、懷特 (4108) 等聯袂大漲，推升上市生醫類指大漲逾2%，上櫃生醫類指勁揚約1%，雙雙位居前段班，表現相對勇猛。"
2020-02-05T07:16:00.000Z,　傳產股方面，生醫股人氣匯聚百花齊放，包括基亞 (3176) 、太景*-KY (4157) 、神隆 (1789) 、台康生技 (6589) 開盤跳空漲停，帶動合世 (1781) 、訊聯 (1784) 、佰研 (3205) 、商之器 (8409) 、懷特 (4108) 等聯袂大漲，推升上市生醫類指大漲逾2%，上櫃生醫類指勁揚約1%，雙雙位居前段班，表現相對勇猛。
2020-02-12T07:07:50.000Z,生醫股各擁題材發燒，智擎 (4162) PEP503用於治療頭頸癌，獲美國FDA快速審查資格，盤中鎖在漲停板60.5元；雙美 (4728) 膠原蛋白植入劑出貨旺，1月營收年增152.64％，同樣鎖在漲停75元；商之器 (8409) 、環瑞醫 (4198) 也聯袂鎖在漲停板，成為人氣焦點。
2020-02-12T07:07:00.000Z,生醫股各擁題材發燒，智擎 (4162) PEP503用於治療頭頸癌，獲美國FDA快速審查資格，盤中鎖在漲停板60.5元；雙美 (4728) 膠原蛋白植入劑出貨旺，1月營收年增152.64％，同樣鎖在漲停75元；商之器 (8409) 、環瑞醫 (4198) 也聯袂鎖在漲停板，成為人氣焦點。
2020-02-12T02:01:39.000Z,"
28.商之器 (8409) ：1月營收為0.41億元，年增410.75%，激勵股價連拉兩根漲停，站上近2年高位。"
2020-02-12T02:01:00.000Z,  28.商之器 (8409) ：1月營收為0.41億元，年增410.75%，激勵股價連拉兩根漲停，站上近2年高位。
2020-02-13T02:03:00.000Z,  31.商之器 (8409) ：業績題材續發酵，今日拉出第三根漲停後打開，盤中仍漲約7%。
