PublishDate,Sentence,Score
2018-01-05T02:40:00.000Z,  電子權值股方面，今並未發揮領軍作用，蘋果三傑在iPhone X傳出銷售蒙塵後，股王大立光 (3008) 下跌逾2%，台積電 (2330) 、鴻海 (2317) 亦同步小跌震盪，鴻海更因為iPhone X銷售不如預期，遭到外資調降目標價由原來的108元下調至95元；其餘權值股亦呈現跌多漲少，聯發科 (2454) 走跌逾1%，面板雙虎友達 (2409) 、群創 (3481) 也多於平盤附近弱勢震盪，宏達電 (2498) 則因首季Pixel團隊售予Google獲利可望入帳，近來持續反彈，今小漲約0.5%。,-2
2018-01-30T07:19:00.000Z,　盤面上，電子權值股漲跌互見，台積電 (2330) 、鴻海 (2317) 雙雙壓回，股王大立光 (3008) 力守4000元大關，旺宏 (2337) 在法人卡位法說行情下強撐紅盤，宏達電 (2498) 在VR、智慧機火力開下力拚月線大關；太陽能族群昱晶 (3514) 、昇陽科 (3561) 、新日光 (3576) 簽約合組聯合再生公司，股價表現相對抗跌；全新 (2455) 、宏捷科 (8086) 受惠3D感測需求火熱，股價聯袂飆高。,7
2018-01-31T07:13:00.000Z,　電子股表現方面，權王台積電今日突圍上攻帶領台股由黑翻紅，旺宏及TPK-KY雙雙強彈為法說行情暖身，鴻海 (2317) 股臨會討論富士康互聯網上海A股上市案，惟多頭不捧場致股價收低，宏達電 (2498) 與Google交易的11億美元Q1將入帳，估可貢獻首季EPS約39元，今年全年已確保轉虧為盈，惟尾盤賣壓出籠股價翻黑，月線得而復失；炒作疑雲再起的比特幣摔下萬元大關，挖礦概念族群世芯-KY (3661) 、撼訊 (6150) 、華擎 (3515) 臉色鐵青。,2
2018-01-31T06:10:00.000Z,  個股方面，宏達電 (2498) 與Google交易的11億美元將在第一季入帳，估可貢獻首季EPS約39元，讓宏達電首季將出現獲利，今年全年亦已確保轉虧為盈，宏達電今早股價一度大漲，最高達75元。,5
2018-01-31T03:04:00.000Z,截至10時30分，加權股價指數下跌23.41點、為11053.37點、成交值新台幣558.59億元，台積電 (2330) 、大立光 (3008) 、富邦金 (2881) 、可成 (2474) 都出現撐盤力道，宏達電 (2498) 完成與谷歌(Google)11億美元交易案，今年確定轉盈，股價小漲；不過今天召開股東臨時會的鴻海 (2317) 卻稍嫌疲弱，股價在平盤之下遊走。,0
2018-01-31T02:11:00.000Z,  個股方面，宏達電 (2498) 與Google交易的11億美元將第一季入帳，估可貢獻首季EPS約39元，讓宏達電首季將出現獲利，今年全年亦已確保轉虧為盈，宏達電今早股價大漲3.5%，最高達75元。,5
2018-01-31T02:06:00.000Z,  12.宏達電 (2498) ：Google買手機代工研發團隊，本季11億美元入帳，使Q1將出現獲利，今年全年亦已確保轉虧為盈，昨獲外資及自營商聯手買超2851張，早盤價量齊揚跳漲3%，攻克月線大關。,4
2018-01-31T07:13:00.000Z,　電子股表現方面，權王台積電今日突圍上攻帶領台股由黑翻紅，旺宏及TPK-KY雙雙強彈為法說行情暖身，鴻海 (2317) 股臨會討論富士康互聯網上海A股上市案，惟多頭不捧場致股價收低，宏達電 (2498) 與Google交易的11億美元Q1將入帳，估可貢獻首季EPS約39元，今年全年已確保轉虧為盈，惟尾盤賣壓出籠股價翻黑，月線得而復失；炒作疑雲再起的比特幣摔下萬元大關，挖礦概念族群世芯-KY (3661) 、撼訊 (6150) 、華擎 (3515) 臉色鐵青。,2
2018-01-31T06:10:00.000Z,  個股方面，宏達電 (2498) 與Google交易的11億美元將在第一季入帳，估可貢獻首季EPS約39元，讓宏達電首季將出現獲利，今年全年亦已確保轉虧為盈，宏達電今早股價一度大漲，最高達75元。,5
2018-01-31T03:04:00.000Z,截至10時30分，加權股價指數下跌23.41點、為11053.37點、成交值新台幣558.59億元，台積電 (2330) 、大立光 (3008) 、富邦金 (2881) 、可成 (2474) 都出現撐盤力道，宏達電 (2498) 完成與谷歌(Google)11億美元交易案，今年確定轉盈，股價小漲；不過今天召開股東臨時會的鴻海 (2317) 卻稍嫌疲弱，股價在平盤之下遊走。,0
2018-01-31T02:11:00.000Z,  個股方面，宏達電 (2498) 與Google交易的11億美元將第一季入帳，估可貢獻首季EPS約39元，讓宏達電首季將出現獲利，今年全年亦已確保轉虧為盈，宏達電今早股價大漲3.5%，最高達75元。,5
2018-01-31T02:06:00.000Z,  12.宏達電 (2498) ：Google買手機代工研發團隊，本季11億美元入帳，使Q1將出現獲利，今年全年亦已確保轉虧為盈，昨獲外資及自營商聯手買超2851張，早盤價量齊揚跳漲3%，攻克月線大關。,4
