PublishDate,Sentence,Score
2017-06-02T07:13:00.000Z,金融股獲買單拉抬甩尾翻紅，國泰金 (2882) 、新光金 (2888) 、富邦金 (2881) 、中信金 (2891) 同步收高。,2
2017-06-02T06:21:00.000Z,  相較於電子股的領軍發揮，金融股表現偏弱，國泰金 (2882) 、新光金 (2888) 、富邦金 (2881) 、中信金 (2891) 等多在平盤上狹幅整理，無明顯表現。,3
2017-06-02T07:13:00.000Z,金融股獲買單拉抬甩尾翻紅，國泰金 (2882) 、新光金 (2888) 、富邦金 (2881) 、中信金 (2891) 同步收高。,2
2017-06-02T06:21:00.000Z,  相較於電子股的領軍發揮，金融股表現偏弱，國泰金 (2882) 、新光金 (2888) 、富邦金 (2881) 、中信金 (2891) 等多在平盤上狹幅整理，無明顯表現。,3
2017-06-13T00:57:00.000Z,2.金融逆勢撐盤，國泰金 (2882) 、富邦金 (2881) 、合庫金 (5880) 、新光金 (2888) 等上漲。,2
2017-06-15T07:12:00.000Z,金融股甩尾翻紅，國泰金 (2882) 、兆豐金 (2886) 、新光金 (2888) 、遠東銀 (2845) 攜手勁揚。,2
2017-06-16T07:01:00.000Z,金融股未受超級股東會日激勵，大型金控股國泰金 (2882) 、新光金 (2888) 、中信金 (2891) 、開發金 (2883) 全面收黑。,3
2017-06-16T02:44:00.000Z,  非電子股方面，則有紡織、塑膠、食品等類股相對走揚，金融股今為超級股東會日，但整體盤勢並無顯著表現，大型金控股國泰金 (2882) 、新光金 (2888) 、中信金 (2891) 、開發金 (2883) 等多在盤下弱勢震盪。,2
2017-06-26T07:09:00.000Z,金融股季底作帳行情啟動，旺旺保 (2816) 、國泰金 (2882) 、富邦金 (2881) 、中信金 (2891) 、中壽 (2823) 、新光金 (2887) 聯袂大漲，推升類指飆高1.8%，成台股續創新高的最大功臣。,6
2017-06-27T06:55:00.000Z,金融股成穩盤要角，華南金 (2880) 、開發金 (2883) 、新光金 (2888) 相對強勢。,3
2017-06-27T06:39:00.000Z,新光金 (2888) 6月傳有機會轉虧為盈，董監改選亦已落幕、經營權穩固，加上將迎接股息收入入帳最旺的一季，股價連兩日強勢彈升，今日成交量更逼近8.4萬張，股價收在8.13元高檔。,4
2017-06-27T01:03:00.000Z,3.金控族群轉強，國泰金 (2882) 、富邦金 (2881) 、中信金 (2891) 、新光金 (2888) 等上漲。,2
